"2018-11-29 16:13:37","04:d6:aa:3d:4c:3b","nara","cloudconfig.googleapis.com","TCP","192.168.14.17","53605","172.217.194.95","443"
"2018-11-29 16:13:37","f4:5c:89:8d:58:85","samuel","config.edge.skype.com","TCP","192.168.14.23","53823","13.107.3.128","443"
"2018-11-29 16:13:41","f4:5c:89:8d:58:85","samuel","client-office365-tas.msedge.net","TCP","192.168.14.23","53824","40.121.213.159","443"
"2018-11-29 16:13:43","04:d6:aa:3d:4c:3b","nara","ssl.google-analytics.com","TCP","192.168.14.17","59242","74.125.68.97","443"
"2018-11-29 16:13:46","f4:5c:89:8d:58:85","samuel","star.c10r.facebook.com","TCP","192.168.14.23","53825","157.240.13.14","443"
"2018-11-29 16:13:54","04:d6:aa:3d:4c:3b","nara","np.tritondigital.com","TCP","192.168.14.17","46639","192.173.28.225","80"
"2018-11-29 16:13:55","f4:5c:89:8d:58:85","samuel","gs-loc-new.ls-apple.com.akadns.n","TCP","192.168.14.23","53826","17.134.127.97","443"
"2018-11-29 16:13:55","f4:5c:89:8d:58:85","samuel","gs-loc-new.ls-apple.com.akadns.n","TCP","192.168.14.23","53827","17.134.127.79","443"
"2018-11-29 16:13:57","f4:5c:89:8d:58:85","samuel","gs-loc-new.ls-apple.com.akadns.n","TCP","192.168.14.23","53828","17.134.127.97","443"
"2018-11-29 16:13:59","04:d6:aa:3d:4c:3b","nara","openrainbow.com","TCP","192.168.14.17","43833","139.99.122.99","443"
"2018-11-29 16:14:25","04:d6:aa:3d:4c:3b","nara","np.tritondigital.com","TCP","192.168.14.17","46655","192.173.28.225","80"
"2018-11-29 16:14:31","8c:85:90:b4:f9:05","cedric",,"TCP","192.168.14.112","49851","135.245.241.2","443"
"2018-11-29 16:14:31","8c:85:90:b4:f9:05","cedric",,"TCP","192.168.14.112","49852","135.245.241.4","443"
"2018-11-29 16:14:31","8c:85:90:b4:f9:05","cedric",,"TCP","192.168.14.112","49853","135.245.241.1","443"
"2018-11-29 16:14:32","8c:85:90:b4:f9:05","cedric","outlook.ha.office365.com","TCP","192.168.14.112","49854","52.98.77.114","443"
"2018-11-29 16:14:39","8c:85:90:b4:f9:05","cedric","aleinternational.sharepoint.com","TCP","192.168.14.112","49855","13.107.136.9","443"
"2018-11-29 16:14:39","8c:85:90:b4:f9:05","cedric","aleinternational.sharepoint.com","TCP","192.168.14.112","49857","13.107.136.9","443"
"2018-11-29 16:14:39","8c:85:90:b4:f9:05","cedric","aleinternational.sharepoint.com","TCP","192.168.14.112","49856","13.107.136.9","443"
